1271.3,1283.3,1336.6,1302.2,1346.3,1345.4,1296.3,1309.6,1399.4,1303.3,1312.2,1263.8,1376.4,1309.8,1338.7,1356.2,1285.2,1384.8,1349.6,1191.4,1304.4,1273.5,1325.8,1311.6,1478,1329.1,1314.2,1339.7,1292.9,1282.6,1147.9,1116.1,1325.7,1279,1285,1293.1,1353.7,1287.6,1129.1,1307.2,1304.8,1232.8,1372.1,1344.7,1278,1280.8,1265.7,1280.2,1363.1,1348.7,1263.5,1224,1281.7,1218.2,1306.4,1304.9,1317.4,1326.3,1515.8,1281.1,1305.7,1339.8,1255,1296.2,1130.4,888.52,1320.3,1194.3
1145.9,1165.6,1198.8,1177.5,946.3,1136.4,1137.8,1162,1206.7,1218.7,1172.1,1182.3,1220.6,1161.5,1172.8,1246.3,1159.3,1240.2,1218.6,1136.4,1218.8,1153.7,1202.4,1164.8,1220.2,1248.5,1220.7,1178.4,1130.7,1117.4,1383.4,1031.5,1173.9,1037.8,1243.6,1129.5,1195.2,1217.4,965.98,1160,1164.7,1182.6,1203.9,1210.2,1227.5,1205.5,1187.9,1162,1181.2,1223.2,1128.1,1211.7,1136.9,1156.5,1212.2,1138.6,1195.1,1167,1196.8,1236.1,1206,1197.9,1178.2,1161.1,1218.9,1133.8,1203.8,1076.6
1318.2,1312.6,1300.5,1391.1,1155.1,1260.3,1312.8,1259.2,1352.4,1361.1,1271.5,1344.4,1313.1,1263.4,1307.4,1347.9,1262.8,1231.6,1281.7,1296,1327.4,1273.6,1318,1316.4,1364.9,1307.2,1306.1,1338.1,1267.5,1271.1,1250.1,1011.4,1402.4,1163.1,1282.7,1351.4,1309.3,1404.2,1000.9,1268.7,1307.4,1231.8,1350.8,1355,1238,1357,1293.6,1256.1,1268.2,1333.9,1258.7,1235.9,1286.4,1331.8,1308.3,1309.3,1316.2,1305.2,1331.8,1288.5,1301.6,1329.9,1280.9,1294.6,1323.7,1239.6,1446.1,1183.4
1324.2,1322.3,1284.8,1274,1113.6,1271,1240.5,1241.6,1425.5,1317.3,1171,1337.4,1170.2,1215.3,1260.9,1353,1250.4,1176.1,1221.7,1273.8,1281.1,1275.5,1301.8,1283.2,1301.4,1210.7,1240.8,1293.9,1221.1,1224.9,1147.3,1090.3,1347.9,1143.9,1315.1,1300.3,1286.2,1326.3,1136.7,1284.1,1271.6,1199.4,1414.6,1333.4,1204.9,1340,1207.2,1224.5,1269.9,1321.3,1264.1,1248,1267.8,1288.4,1305.5,1311.2,1317.4,1304.2,1268.2,1235.2,1242,1292.9,1269.5,1260.3,1203.7,1048.4,1338.5,1163.5
1246.7,1226.2,1291.9,1290.7,1105.7,1203.1,1255.2,1152.6,1263,1297.2,1232.1,1262.6,1107.3,1183.2,1183.4,1334.1,1226,1234.4,1273.2,1239.6,1282.7,1206.4,1310.5,1263.5,1254.8,1213,1266.4,1269.9,1211.7,1228.7,1188.5,1149.9,1288.9,1171,1239.1,1209.1,1294.6,1301,1149.9,1242.9,1233.9,1187.5,1277.3,1292.5,1248.4,1286.3,1182.8,1216.3,1241.4,1297.4,1233.1,1170.3,1269.6,1230.8,1286.9,1221.1,1295.7,1262,1275.3,1234.1,1261.6,1268.2,1235.2,1248.7,1160.1,1202.6,1240.2,1132.8
1172.1,1153.5,1114.4,1124.4,884.13,1112.2,1173.2,1034.2,1299.6,1139.9,1083.3,1222,1105.3,1063.9,1160.7,1219.6,1086.3,963.06,1037,1146.8,1164.9,1130.9,1167.8,1240.1,1222.8,1075.4,1133.1,1180.6,1143.9,1193.5,1056.8,899.91,1251.6,1066.4,1128.8,1102.6,1097.9,1164.1,989.21,1164.7,1024.9,1047.7,1287.3,1131.5,1066.4,1236.3,1066.7,978.97,1098.5,1238.8,1105.9,1043.4,1065.3,1143.6,1100,1119.5,1154,1221.4,1115.4,1085.2,1079.1,1127.8,1051.1,1031,1072.6,900.15,1141.8,1068.3
1256.3,1215.7,1176.4,1297.4,1112.7,1199.3,1260.7,1155,1306.5,1279.7,1237,1227.5,1129.7,1205.3,1118.6,1224.6,1206.2,1172.1,1246.4,1220.6,1215.7,1209.5,1223.5,1263.2,1323.1,1167.8,1178.6,1271.8,1246.7,1220.6,1122.9,1007.6,1325,1218.5,1273.6,1251.8,1211.1,1290.6,1111.2,1213.1,1273.4,1162.7,1315.6,1260.4,1220.5,1226.4,1182.4,1210.4,1189.3,1248.6,1236.1,1206.7,1286.1,1146.3,1255.5,1250.8,1255.4,1266,1295,1199.2,1188.3,1282.3,1249.7,1256.3,1047.1,992.9,1319.6,1161.6
1263,1304.9,1180.5,1260.7,1030.7,1149.5,1233.1,1155.6,1389,1251.5,1166.4,1264.2,1196,1170.2,1148.6,1230,1206.6,1227.1,1221.3,1206.6,1156.5,1365.8,1201.6,1298.6,1372.2,1162.6,1178.7,1212.4,1223.8,1197.7,1163.4,1064.4,1228.1,1202,1255.5,1308.1,1167.3,1249.2,1072.9,1219.8,1210.5,1109.7,1419.5,1231.8,1182.8,1302.2,1155.3,1164.1,1286.6,1253.7,1213.9,1161.2,1233,1196.1,1145,1295.9,1193.1,1282.4,1294.8,1179.7,1148.5,1211.7,1219.9,1190.9,1163.5,1048.3,1281.6,1162.5
1269.8,1335.9,1298.9,1257.9,1134.3,1225.5,1282.5,1185.4,1369.6,1272.1,1209,1261.7,1183.4,1205,1247.8,1345.6,1238.9,1240.2,1263.6,1197.9,1276.7,1321.1,1300.5,1269.2,1285.6,1241.8,1274.3,1284.4,1236.3,1308.1,1293.2,1015,1296.7,1236.5,1297.1,1305.6,1293.8,1310.3,1155.5,1253.4,1277.3,1251.5,1418.3,1299.3,1246.7,1295,1186.2,1226.3,1351.3,1345.7,1261.3,1246.4,1267.6,1234,1294.7,1322.9,1332.4,1300.7,1304.4,1256.3,1275.4,1293,1241.9,1274.6,1232.9,1155.4,1261.7,1170.1
1247.6,1305.9,1268.8,1214.5,1198.7,1244.2,1292.3,1202.2,1373.9,1268,1111.1,1262.8,1125.1,1219.2,1260.6,1329.3,1233.7,1105.5,1181.9,1184.5,1290.3,1311.7,1311.9,1284.6,1178.9,1168.6,1238.5,1277.2,1256.5,1293.2,1345.3,1038,1390.3,1170.2,1213.2,1219.3,1227.5,1242.7,1077.2,1232.3,1245.5,1196.7,1357,1256.6,1153.2,1269.1,1146.7,1203.6,1215.2,1320.7,1216.9,1146,1193.5,1209.4,1249.5,1272.3,1285.2,1306.1,1111.2,1191.5,1200.7,1271.8,1234.9,1253.7,1194.4,1111.2,1340.3,1131.5
1392,1310.1,1236.1,1270.8,1115.5,1277.9,1277.8,1247.4,1327.1,1275.7,1221.5,1276.7,1217.9,1226,1327.3,1367,1224.4,1170.4,1233.3,1215,1339,1313.9,1312.5,1285.5,1233.3,1213.6,1207.4,1298.6,1255.3,1308.5,1342.5,1048.5,1399,1208.6,1314.1,1268.5,1261.7,1314.8,1148.3,1292,1272.4,1226.7,1378.4,1296.5,1189.8,1303.2,1218.6,1223.8,1283.8,1324.2,1260.3,1225.4,1265.2,1229.3,1304.6,1281.1,1276.7,1297.8,1184.7,1204.3,1192.5,1276.9,1287.9,1260.1,1285.9,1205.2,1400.9,1212.3
1223.1,1153,1150,1219.5,878.04,1158.3,1239.5,1126.6,1198.6,1225.9,961.32,1213.5,1011,1105.9,1187.1,1136.6,1159.8,763.86,1177.4,1157.5,1120.2,1119.6,1187,1185.9,1286.5,1060.6,1149.9,1194.4,1175,1129.2,957.7,952.58,1162.7,1172.6,1252.6,1179.9,1068.3,1257.8,949.25,1188.1,1229,1090.8,1198.1,1242,947.43,1220.4,1121.9,1074.4,1089.5,1151.6,1154.2,774.11,1117.4,1195.2,1159.2,1147.7,1165,1205.3,1279.4,1072.7,1124.9,1199.1,1193.7,1166.4,975.39,896.95,1207.3,1159.4
1236.8,1242.1,1214.2,1209.4,1079.5,1204.3,1231,1183.9,1254.8,1222.5,1177.3,1207.3,1211.7,1174,1190.2,1255.5,1201.6,1162.7,1173.9,1147.9,1244.8,1253.1,1262.9,1239.6,1281.2,1187.3,1182.9,1235,1214.2,1202.7,1167.8,1012.6,1302.2,1184.9,1263.5,1255.2,1207.7,1237.5,1023,1183.7,1197.7,1124.6,1272.8,1226.7,1132.4,1231.3,1192.7,1171.8,1197.4,1279,1159.4,1181.3,1193.6,1185.5,1228.4,1261.2,1220.4,1253.4,1207.6,1177.2,1179.3,1239.7,1198.9,1209.9,1147.7,1016,1339.2,1113
1206.4,1323.1,1226.1,1253.2,939.08,1185.4,1235.2,1165.6,1397.9,1228.3,1087.8,1270.7,1087.9,1156.3,1313.3,1341.3,1231.2,1187.3,1210.2,1222.6,1270.6,1318.1,1290,1291.6,1314.2,1137.3,1218.3,1240.6,1147.9,1222.5,1127.3,1228.7,1213.2,1167.9,1262.4,1337.2,1250.1,1227.1,1120,1171.8,1206.6,1212.3,1398.2,1227.5,1218.5,1272.4,1209.4,1172.9,1292.6,1348.2,1275.2,1196.5,1262.8,1222,1220.6,1328.1,1283.7,1306.4,1294.4,1151.4,1195.9,1197.3,1139.7,1198.8,1291.4,976.73,1274.6,1148.1
1318.2,1194.5,1252.2,1298.2,1144.1,1319,1304.3,1213.8,1227.6,1298.9,1281.6,1316.6,1245,1182.9,1198.5,1328.8,1177.9,1230.5,1222.6,1286.6,1309.8,1245,1290.4,1307,1239.7,1244.3,1264.2,1347.7,1202.6,1307.4,1572.4,951.15,1353.7,1083.4,1233.8,1274.8,1272.5,1284.5,1210.1,1304.2,1299.1,1228,1353,1300.8,1257.1,1358.5,1263.9,1228.9,1240.1,1389.3,1218.3,1258.3,1196.6,1282.7,1280.1,1299.6,1279.9,1327.1,1257.3,1259.8,1287.7,1322,1256.5,1284.9,1635.7,1061.8,1357.2,1204.7
1298.5,1167.4,1162.6,1444.8,1212.9,1213.1,1355.9,1236.4,1311.9,1250.7,1400.2,1239.5,1351.7,1246.8,1236.3,1238.9,1167.7,1386.1,1228.9,1273,1187,1192.3,1178.7,1332.6,1446.3,1207.6,1194.2,1343.5,1250.7,1280.4,1593.5,1085.2,1355.9,1164,1356.1,1145,1198.9,1391.7,1208.5,1254.1,1365.8,1257.1,1366,1268.6,1364.7,1246.5,1374.5,1278.3,1303.5,1301.1,1165.1,1344.1,1193.4,1269.5,1235.5,1220.9,1183.4,1358.9,1323,1197.9,1177.2,1363.1,1224.4,1278.1,1406.3,1089.1,1318.7,1161.6
1229.8,1292.1,1293.1,1284.7,1028.5,1230.4,1250.7,1180.2,1249.1,1283.2,1192.4,1310.4,1124.6,1184.4,1205.7,1313.8,1207.3,1271.5,1280.8,1216.6,1284.8,1193.9,1277.3,1287.7,1521.4,1297.3,1309.2,1290.2,1202,1255.5,1019.4,1279.1,1247.5,1144.1,1218.8,1165.5,1269.6,1270.4,1052.9,1257,1229.9,1188.3,1320.5,1279.4,1207.2,1303.8,1226.1,1189,1188.4,1291.9,1099.8,1106.6,1247.5,1207.2,1262.8,1205.6,1254.8,1281.6,1428.3,1223.4,1262.8,1288.3,1208.5,1214.7,1039.6,1227.4,1228.1,1063
1325.9,1341.3,1346.1,1304.1,1131.1,1258.4,1302.3,1210.1,1391.5,1344.2,1241.8,1342.2,1171.3,1216.7,1316.2,1408.6,1322.1,1215.8,1312.1,1318.7,1380.3,1309.5,1373.2,1317.2,1323.6,1251,1316.3,1365.6,1242.9,1302.8,1212.6,1090.7,1375.6,1226.8,1355.3,1292.3,1341.2,1358.5,1053.6,1306.5,1287.8,1222.6,1390.5,1345.5,1227.9,1323.2,1132.1,1234.7,1322.1,1422.1,1262.1,1220.1,1269.9,1324.3,1387.4,1304.2,1385.1,1329.7,1207.5,1276.2,1291.9,1329,1278.1,1303,1316.5,1108.4,1320.2,1193.7
1340,1352.2,1282.7,1406.2,1148.1,1347.9,1317.4,1292.5,1366.6,1409.9,1282.5,1428.3,1221.7,1325.8,1383.4,1368.5,1293,1326.6,1326.2,1389.4,1303.9,1333.9,1314.3,1370.7,1336.3,1297.5,1301,1344.6,1335.5,1292,1519.6,1077.2,1384.1,1221.6,1338.8,1361,1321.4,1432,1236.4,1292.1,1352.2,1221.4,1406.5,1332.1,1263,1357.5,1267.1,1334.9,1350.8,1368.7,1333.9,1222.8,1312.6,1350.4,1351.4,1313.9,1365,1386.5,1338.4,1284.2,1294.9,1401.1,1350.6,1337.8,1568.8,1197.4,1424.8,1240.3
1244.7,1261.8,1215.1,1224.9,1139.8,1187.9,1218.6,1163.9,1246.8,1224.7,1188.3,1221.2,1118.3,1178,1148.5,1242,1205.1,1211,1226.9,1175.6,1277.3,1242.9,1269.8,1212.7,1170.2,1176,1192.8,1236.8,1220.5,1215.8,1194.7,999.96,1276.2,1169.3,1201,1246,1225.8,1213.8,1141.5,1182.4,1178.1,1155.8,1311.2,1217.1,1176.5,1238.7,1176.9,1151.8,1160,1262,1225.3,1234,1250.1,1175.8,1236.6,1241.4,1260.4,1237.2,1195,1217.7,1182.3,1215.1,1197.4,1186.9,1174.1,972.47,1237.7,1116.5
1326.2,1428.9,1334.3,1245.4,1149.9,1267.4,1307.8,1281.8,1443.7,1241.4,1235,1311.8,1257.2,1279.5,1442.3,1404.2,1329.7,1245.6,1350.3,1241.4,1321.1,1367.1,1355.8,1345.3,1451.6,1366.8,1356.5,1329.6,1313.5,1317.4,1294.3,1303.5,1369.3,1285.5,1231.8,1345.7,1324.3,1260.1,1093.9,1265.2,1261.9,1262.6,1457.4,1232.6,1209,1311.2,1329.1,1220.4,1341.4,1426.2,1303.1,1200.6,1276.9,1211.9,1290.5,1334.7,1356.7,1338.2,1336,1279.9,1312.5,1304.6,1276.7,1311.3,1328.3,1297.8,1335.1,1248.5
1264.3,1252.2,1275.5,1276.7,1103.2,1223.4,1252.5,1178.3,1288.3,1273.8,1229.6,1257.7,1164.6,1188.3,1241.3,1295.3,1245.1,1238.9,1238.8,1239.5,1263.3,1231.2,1285.6,1257,1260.5,1239.4,1236.6,1268.2,1210.5,1260.8,1190,1096.2,1276,1158.2,1230.4,1257.2,1248.5,1313.7,1087.6,1223.9,1232.2,1183.9,1287.3,1279.4,1230.1,1288.4,1211.8,1198.1,1218,1297.4,1242.2,1250.7,1237.2,1235.4,1251.1,1212.4,1268.2,1268.1,1236.8,1235.3,1237.2,1258.7,1215.8,1220.6,1193.2,1055.3,1250.4,1181.8
1228.1,1260.2,1239.4,1218.3,1080.6,1235.2,1202.5,1196.8,1314.4,1260.8,1149.9,1278.3,1124.8,1155.6,1217.8,1290.1,1220.5,1195.1,1214.7,1210.8,1230.7,1233,1258.8,1226.2,1192.6,1212.7,1231.2,1240.1,1181.3,1204,1183.9,957.82,1317.5,1151.3,1287.6,1275,1206.4,1261.6,1007,1238.8,1252.3,1193.7,1306.8,1299.4,1254,1295.5,1241.1,1171.9,1267.6,1258.6,1210.3,1149,1213.4,1221.9,1247.4,1211.9,1252.2,1236.5,1285.8,1233.2,1223.3,1248.3,1195.5,1223.1,1049.8,824.24,1306.3,1085.7
1159.1,1213.5,1207.6,1221.3,1036.9,1173.2,1209.1,1154.5,1231.9,1274.5,1169.3,1227.2,1142.4,1148,1136.4,1269.5,1253.4,1146,1216.6,1138.3,1220.8,1230.9,1255.4,1187.3,1216.2,1161.8,1185.1,1220.1,1168.1,1167,1237.1,914.1,1218.9,1180.2,1235.1,1178.6,1218.5,1266.1,1083,1175.9,1189.2,1128,1279.1,1264.4,1155.6,1231.9,1126.5,1137.4,1204.3,1259,1206.8,1138.2,1195.8,1203.9,1215.8,1231.1,1245.1,1194.4,1242.8,1132.9,1174.5,1218.5,1165,1164.5,1193.7,918.07,1265.8,1163.6
1158.2,1338.8,1097.8,1310.7,880.77,1114.5,1119.1,1103.9,1295.5,1236.4,1203.5,1153.1,1071.9,1101.6,1026.7,1103.1,1118.6,1102.5,1070.6,1142.7,1106,1215.2,1113,1165.9,1203.6,1057,1115,1145.2,1134.6,1077,1166.9,1102.8,1218.5,1093.1,1223.7,1334.5,1120.7,1386.8,786.82,1154.7,1163.4,1074.9,1307.8,1202.2,1256,1233.2,1112.6,1163,1113.7,1155.6,1118.8,1265.2,1099,1221.6,1090.6,1214.2,1119.6,1208.7,1231.3,1146.1,1167.3,1159.4,1119.8,1153.4,1084.7,823.97,1212.1,1110.6
1220.2,1288.6,1255.9,1197.3,1042.8,1170.6,1198.3,1194.2,1270.2,1238.1,1196.6,1178.6,1089,1177.1,1218.5,1304.1,1235,1197,1217.7,1170.1,1243.8,1231.7,1262.2,1206.8,1204.6,1173.7,1228.9,1234.1,1202.3,1189.9,1114.1,1057.2,1312.5,1200.3,1255.5,1298.7,1250.2,1201,1015.3,1188.4,1222,1158.1,1238.2,1240.3,1155.8,1236.4,1112.9,1183.6,1276.3,1296.9,1245.3,1191.8,1257,1177,1273.4,1225.2,1301.5,1213.7,1204.5,1195.2,1239.3,1241,1208.6,1221.8,1174.2,1047.1,1279.9,1206.1
1244.8,1269.6,1195.1,1296.9,1148.3,1201.6,1210,1170.9,1378.2,1274.3,1214.2,1278.3,1150,1183.6,1141.3,1233.6,1199.5,1265.7,1218.5,1211.6,1192.2,1267.1,1220.6,1246.7,1211.2,1235.2,1213.1,1250.1,1213.7,1190.8,1312.4,1057.5,1318.1,1149.5,1270.1,1232.9,1167.4,1320.1,1048.7,1207.4,1243.4,1164.8,1381.6,1287.5,1231.2,1273.7,1198.1,1181.7,1201.8,1239.7,1210.5,1217.3,1248.4,1237.9,1178.3,1250.4,1211.8,1275.8,1278.3,1274.5,1221.1,1267.5,1221.7,1195.8,1383.6,948.43,1344.2,1154.6
1268.7,1183,1293.6,1264.4,1056,1284.6,1284.4,1231.5,1257.5,1375.4,1214.4,1272.9,1133.3,1231.1,1206.1,1267.4,1212,1219.3,1291.6,1264.6,1249.8,1188.7,1288.7,1263,1209.4,1289.1,1291.1,1297.5,1193.8,1229.9,1366,1257.8,1263.9,1171.4,1286,1199.2,1320.2,1254.1,1159.4,1312.3,1286.8,1300.5,1259.5,1327,1284.2,1270.7,1248.3,1239.8,1252.4,1316.1,1249.1,1256.5,1293.7,1213.2,1263.2,1233.3,1292,1276.4,1280.6,1288.6,1325.1,1301.1,1233.2,1248.1,1293.4,1052.6,1317.2,1174.4
1303.1,1363.8,1213.2,1298,1021.6,1204.2,1305.4,1191.8,1304.8,1309.7,1172.2,1279.6,1180.7,1241.1,1078.5,1215.9,1210.1,1104.1,1178.9,1213.8,1256.7,1212.7,1236.5,1288.4,1259.2,1208.5,1217.2,1279.3,1204.8,1262.7,1187.8,947.62,1257.3,1115.1,1287.6,1287.3,1226.1,1296.2,951.53,1232.5,1299.4,1167.5,1298.7,1341.7,1089.6,1316.9,1189,1211,1125.8,1217.1,1203.4,1029.8,1136.1,1258.6,1210.8,1205.8,1233.1,1296.6,1242.5,1215.4,1208.6,1273.2,1199.4,1199.2,1182.6,1034.9,1297.1,1079
1389.2,1218.6,1287.7,1279.3,1150,1259.8,1297.3,1235.7,1335.8,1328.4,1189.7,1292.5,1136.9,1278.8,1240.9,1264.6,1261.9,1127.4,1158.4,1232.2,1267.4,1210.5,1255.6,1294.8,1216.3,1136.8,1203.1,1296.2,1254.4,1307.3,1064.8,1123,1409.8,1208.7,1324.3,1208.9,1259.9,1279.4,920.99,1248.7,1279.9,1222.8,1332.4,1309.7,1185.3,1286.5,1276.9,1242.4,1243.1,1312.9,1257.9,1045.3,1073.8,1255.5,1254.3,1236.9,1245.9,1304.6,1199.3,1128.6,1206.5,1270.9,1246,1297.6,1333.5,976.79,1426.9,1169.5
1244.4,1161.3,1208.3,1215.4,1057.5,1211.9,1203.5,1222.3,1292.2,1245.7,1134.8,1250.4,1139.2,1164.6,1141.7,1266.8,1189.1,1133.9,1189.9,1212.5,1242.1,1245.4,1252.9,1227.5,1141.2,1177.4,1188.5,1243,1151,1189,1099,974.42,1216.3,1151.9,1255.3,1197.8,1219.2,1220.9,1026,1204.3,1212,1178.2,1302.6,1250.6,1128.6,1250.8,1157.4,1183.9,1133.9,1290.1,1219.3,1191.1,1171.5,1221.7,1208.7,1244.4,1226.4,1224.7,1168.5,1176.2,1192.2,1230.8,1176.4,1208.5,1107.6,973.67,1301,1168.4
1200.2,1310.4,1220.3,1286.5,902.45,1188.9,1249.5,1147.9,1310.7,1282.3,1146.4,1243.7,1115.7,1153.5,1102.5,1251.5,1181.7,1161.1,1188.2,1229.5,1226.2,1253.3,1271.2,1256.1,1230.8,1186.2,1194.8,1282,1201.8,1194.7,1298.8,1049.3,1261.8,1186.5,1284.3,1351.3,1243.8,1294.7,1071.6,1246.5,1246.9,1175.7,1247.2,1298.8,1109.6,1234,1181.3,1172.5,1181.2,1276.1,1217,1168.6,1197.4,1250.8,1224.9,1243.3,1293.9,1230.1,1369.5,1206.7,1234.6,1271.8,1231.3,1240.3,1236.6,1126.7,1376.8,1168.4
1278.6,1294.9,1307,1311.9,1158.1,1241.4,1273.9,1220.1,1330.1,1282.7,1255.9,1252.7,1260.7,1229.6,1216.1,1296.6,1273.9,1217.2,1300.2,1186.6,1299.1,1276.9,1325,1269.9,1339.8,1253.6,1285.2,1292.1,1260.1,1252.2,1213.3,1068.9,1325.8,1202.2,1286.8,1271.5,1284.9,1330.4,1186.4,1233.2,1282.4,1207.9,1356.1,1273.4,1261.6,1287.6,1309.6,1245,1272.2,1298.9,1244.2,1231.8,1271.2,1211.5,1306.9,1295,1310.7,1272.3,1349.4,1262.8,1288.5,1296.6,1294.2,1261.4,1089.6,1053.9,1366.5,1169.1
1232.5,1279.3,1281,1291,1086.3,1205.3,1198.2,1170.4,1367.6,1290.6,1219.5,1236,1226.7,1185.7,1257,1407.1,1265.7,1111.9,1201.5,1236.9,1283.9,1280.2,1310.2,1276.9,1255.3,1176.9,1251,1271.8,1183.1,1244.1,1140.8,1020.2,1331.6,1188.3,1296.8,1223.5,1284.1,1312.5,1171.9,1271.3,1229.9,1252.9,1340.5,1289,1266.1,1313.2,1237.6,1209.7,1321.8,1341.1,1235.9,1189,1259.7,1255.6,1309.3,1275.1,1321.7,1284.2,1277.2,1198.5,1240.7,1271.9,1199.5,1271.9,1255.1,1044.1,1335.8,1184.8
1278.5,1278.9,1235,1318.1,1156,1262.3,1262.1,1249.5,1291.2,1325.7,1225.3,1262.2,1111.2,1259.8,1235.7,1316.3,1235.9,1197.9,1241.7,1248.8,1266.8,1263.6,1285.8,1247.1,1228.7,1200.9,1231.4,1275.4,1261.8,1242.2,1183.8,1085.3,1295.1,1162.2,1247,1244.5,1232.3,1284.4,1169.9,1271.2,1256.5,1226.8,1339.1,1319.4,1167,1294.5,1171.4,1224.8,1280.4,1287,1224.1,1182.6,1233.6,1236.9,1257.7,1238.9,1277.5,1257.3,1237.2,1205.6,1216.5,1285.1,1218,1231.5,1163.3,1049,1355.1,1128.6
1247,1244.5,1232.3,1284.4,1169.9,1271.2,1256.5,1226.8,1339.1,1319.4,1167,1294.5,1171.4,1224.8,1280.4,1287,1224.1,1182.6,1233.6,1236.9,1257.7,1238.9,1277.5,1257.3,1237.2,1205.6,1216.5,1285.1,1218,1231.5,1163.3,1049,1355.1,1128.6,1247,1244.5,1232.3,1284.4,1169.9,1271.2,1256.5,1226.8,1339.1,1319.4,1167,1294.5,1171.4,1224.8,1280.4,1287,1224.1,1182.6,1233.6,1236.9,1257.7,1238.9,1277.5,1257.3,1237.2,1205.6,1216.5,1285.1,1218,1231.5,1163.3,1049,1355.1,1128.6
1262.8,1366.4,1284.3,1263.6,1004.6,1207.5,1258.4,1203.9,1278.4,1290,1232.1,1178.5,1132.1,1215.2,1159.9,1315,1276,1131.9,1205.1,1162.9,1247.1,1280.2,1306,1231.1,1329.7,1230.9,1254.2,1256.8,1201.4,1222.8,1226.7,946.25,1338.9,1238.8,1214.3,1268.5,1242.9,1295.7,1060.2,1208.8,1230.3,1186.5,1321.8,1254.5,1195.5,1247.8,1159.5,1181.5,1220.2,1333.3,1236.9,1111.6,1170.7,1230.7,1254.7,1222.7,1265,1248.3,1308.9,1183,1214.2,1239,1162.7,1208.7,1155.7,1067.7,1266.4,1168.8
1225.5,1199.1,1146,1212.7,1012.5,1144.7,1147,1111.9,1210.9,1234.7,1076.9,1177.7,1076.6,1143.2,1110.2,1223.8,1134.1,1058.9,1099.2,1137.8,1165,1183,1200.5,1157.5,1212.5,1111.2,1125.8,1147.9,1155.5,1139.1,1120.1,828.21,1256.1,1112.7,1205.4,1141.8,1132.1,1212.1,1077.8,1180.8,1158.7,1140,1252.4,1211.3,1097.7,1235.8,1112.4,1136.9,1183.2,1219.8,1127.5,1129.6,1159.9,1184.1,1140,1158.8,1186.3,1162.8,1206.7,1146.2,1115.2,1153.3,1141.6,1137.8,1149.2,942.46,1266.7,1140.1
1209.4,1363.3,1229.1,1243.8,992.47,1166.2,1226.3,1140.6,1275,1190.3,1129.5,1212.9,1164.8,1112.6,1183.9,1248.4,1154.8,1233.2,1223,1204.8,1212.3,1221,1262,1219.5,1229.4,1196.9,1203.5,1222.4,1131.6,1181.3,1204.2,937.57,1143.7,1148,1245.3,1281.9,1170.6,1249.6,1056.1,1189,1190.2,1164,1267.7,1215.5,1187.3,1208.5,1264.9,1137.5,1181.8,1250.3,1173.6,1221.9,1237.8,1171.5,1195,1201,1197.5,1236,1160.7,1196,1173.9,1213.9,1180,1194.8,1325.5,1162.6,1205.6,1174.7
1195.8,1239.1,1202.3,1216.3,1079.3,1169.8,1142.9,1114.3,1246.3,1208.3,1050.2,1196.8,1059.9,1138.5,1222.6,1267.7,1220.4,1005.7,1150.3,1183.6,1160.3,1193.6,1192.2,1147.9,1142.1,1161.5,1165.5,1183.3,1144.5,1144.8,957.19,1044.8,1213.5,1099.9,1215.2,1202.3,1205.2,1195.6,1100.1,1208.8,1150.6,1106.7,1243.4,1231.9,1063.9,1227.4,1069.4,1178.6,1184.8,1283.1,1209.7,1033.4,1181.4,1184.5,1183.1,1193.5,1204.1,1172.9,1146.3,1181.3,1174.1,1167.5,1219.1,1152.5,989.85,1048.2,1258.4,1082
1269.6,1266.8,1208.8,1246.8,1022.8,1209,1241.3,1131.2,1261.7,1273.8,1174,1220.3,1091.1,1197.9,1125.1,1207.1,1200,1195.7,1240.1,1204.6,1180.9,1210.4,1222.9,1220.2,1202.2,1182.5,1183.7,1241.6,1213.3,1200.4,1138.2,1042.8,1255.3,1139.7,1225.4,1235,1162.3,1265.8,1072.3,1177.5,1201.4,1152.8,1314.5,1238.1,1146.1,1194,1127.2,1176.3,1220.6,1254.6,1189.5,1115,1195.8,1207.5,1181.1,1218.3,1204.1,1227.2,1164.5,1129.3,1179.8,1244.1,1161.9,1183,1001.3,938.94,1268.5,1132
1249.6,1369.3,1293.2,1310.6,1158.1,1268.2,1242.5,1227.3,1411.5,1282.7,1285.1,1292.7,1195.5,1185.5,1250.2,1327.9,1294.1,1219.3,1307.9,1254.9,1251.6,1349.7,1276.8,1303.5,1448.6,1260.7,1285.1,1277.3,1250.8,1235.8,1338.9,1238.9,1282.2,1260.6,1334.6,1340.6,1290.5,1362.8,1119.5,1262.2,1235.5,1210.6,1379,1336.1,1315,1359.6,1298.9,1181,1272.3,1382.8,1261.6,1351.7,1306.7,1280.9,1264.4,1324,1285,1314.4,1534.1,1302,1293.2,1265.1,1213.3,1261.6,1220.8,1045.8,1386.2,1221.9
